algo,iteration,test,p-value
Original,2503,2,0.6641161511407934
Original,2503,3,0.6683480561425551
Original,2503,4,0.7073892087367721
Original,2504,1,0.46398171640090335
Original,2504,2,0.12871148141902933
Original,2504,3,0.7635788163882238
Original,2504,4,0.43510361936719044
Original,2505,1,0.5235940826586801
Original,2505,2,0.17548710406569795
Original,2505,3,0.7986766942882184
Original,2505,4,0.503872177236315
Original,2506,1,0.4218738791144257
Original,2506,2,0.06429978134754075
Original,2506,3,0.2805317513624209
Original,2506,4,0.048293970392291205
Original,2507,1,0.10819724752370152
Original,2507,2,0.7787142480534028
Original,2507,3,0.7534724185183603
Original,2507,4,0.7105190082094396
Original,2508,1,0.5390882817195949
Original,2508,2,0.9919719748324695
Original,2508,3,0.6674224090270249
Original,2508,4,0.8777822096572252
Original,2509,1,0.5390882817195949
Original,2509,2,0.17119735196976837
Original,2509,3,0.6334074630211024
Original,2509,4,0.0986458172364506
Original,2510,1,0.28777057773560444
Original,2510,2,0.17261927453727385
Original,2510,3,0.16645447378430395
Original,2510,4,0.9929179951756271
Original,2511,1,0.25683925795785667
Original,2511,2,0.1857765523028275
Original,2511,3,0.07121695599808203
Original,2511,4,0.854585677463581
Original,2512,1,0.46398171640090335
Original,2512,2,0.7878434057375696
Original,2512,3,0.0901451025943219
Original,2512,4,0.10506365232384841
Original,2513,1,0.6535522671496024
Original,2513,2,0.4803773253791292
Original,2513,3,0.34590689950544057
Original,2513,4,0.08781905072323293
Original,2514,1,0.1633949259160988
Original,2514,2,0.5841184824681133
Original,2514,3,0.7592237481053253
Original,2514,4,0.5005296406502155
Original,2515,1,0.43565478012981973
Original,2515,2,0.5512096942492263
Original,2515,3,0.5595963557264947
Original,2515,4,0.3825778564443659
Original,2516,1,0.47852097654419784
Original,2516,2,0.7750058780689144
Original,2516,3,0.013782845857903174
Original,2516,4,0.3243920208751186
Original,2517,1,0.6879878128600834
Original,2517,2,0.4063975875408278
Original,2517,3,0.6893838308547753
Original,2517,4,0.8630814401491138
Original,2518,1,0.44969179796889097
Original,2518,2,0.07436728389569666
Original,2518,3,0.5822390240480503
Original,2518,4,0.47804531832890373
Original,2519,1,0.23754751779044125
Original,2519,2,0.05905999107623101
Original,2519,3,0.5819244174089176
Original,2519,4,0.0973949234591042
Original,2520,1,0.06539082294676217
Original,2520,2,0.7896446343331848
Original,2520,3,0.016238207828212357
Original,2520,4,0.045743980810306346
Original,2521,1,0.3950915849041502
Original,2521,2,0.3598880620356065
Original,2521,3,0.5810019442130611
Original,2521,4,0.8482844993449692
Original,2522,1,0.2020863098880193
Original,2522,2,0.752097060018903
Original,2522,3,0.4756921786317375
Original,2522,4,0.5963929987807457
Original,2523,1,0.8501067391385259
Original,2523,2,0.14442878714898183
Original,2523,3,0.8319633030965645
Original,2523,4,0.5578564780124842
Original,2524,1,0.29861767444881016
Original,2524,2,0.106024721518286
Original,2524,3,0.19009009795052184
Original,2524,4,0.08962382710866049
Original,2525,1,0.5390882817195949
Original,2525,2,0.14192544487875253
Original,2525,3,0.9095039581054625
Original,2525,4,0.3835512581627458
Original,2526,1,0.5083315735521454
Original,2526,2,0.803753426311049
Original,2526,3,0.41125907156561015
Original,2526,4,0.8312289003882886
Original,2527,1,0.21930264967931895
Original,2527,2,0.9505871615275563
Original,2527,3,0.0993236827254595
Original,2527,4,0.01888171328761664
Original,2528,1,0.6535522671496024
Original,2528,2,0.798525832530097
Original,2528,3,0.007543917155962993
Original,2528,4,0.38026298582830687
Original,2529,1,0.8501067391385259
Original,2529,2,0.728117401243132
Original,2529,3,0.07651158248295657
Original,2529,4,0.2595958872084544
Original,2530,1,0.1031074593224332
Original,2530,2,0.5512096942492263
Original,2530,3,0.7645972439615814
Original,2530,4,0.33086051636722746
Original,2531,1,0.7408568142938687
Original,2531,2,0.14952945468000342
Original,2531,3,0.9257441424230733
Original,2531,4,0.6257600414875417
Original,2532,1,0.5869067909030202
Original,2532,2,0.8156510391874732
Original,2532,3,0.016122267099402787
Original,2532,4,0.5999802566971892
Original,2533,1,0.1781418247316496
Original,2533,2,0.40188358471444063
Original,2533,3,0.39374591697286543
Original,2533,4,0.2917122151787527
Original,2534,1,0.6366016325636009
Original,2534,2,0.0684710139352066
Original,2534,3,0.4949573641116478
Original,2534,4,0.36679993729398314
Original,2535,1,0.43565478012981973
Original,2535,2,0.6439809737212857
Original,2535,3,0.41239343061580125
Original,2535,4,0.7470279978074786
Original,2536,1,0.21930264967931895
Original,2536,2,0.8631228827165436
Original,2536,3,0.5908277698058579
Original,2536,4,0.5296429320670073
Original,2537,1,0.43565478012981973
Original,2537,2,0.6529749208820648
Original,2537,3,0.23103947437418865
Original,2537,4,0.7871325852936076
Original,2538,1,0.44969179796889097
Original,2538,2,0.40866053993554946
Original,2538,3,0.5822390240480502
Original,2538,4,0.059765469698752544
Original,2539,1,0.6535522671496024
Original,2539,2,0.6838592283685684
Original,2539,3,0.43704423135847825
Original,2539,4,0.9683932758852339
Original,2540,1,0.49330567679929904
Original,2540,2,0.20914397605642165
Original,2540,3,0.9291186568361957
Original,2540,4,0.9477065057347384
Original,2541,1,0.1031074593224332
Original,2541,2,0.9205503219301129
Original,2541,3,0.4125906561341173
Original,2541,4,0.30763521887550493
Original,2542,1,0.4083519693259383
Original,2542,2,0.4063975875408278
Original,2542,3,0.8069788994218534
Original,2542,4,0.7718147754276796
Original,2543,1,0.4083519693259383
Original,2543,2,0.6166186362435194
Original,2543,3,0.6088779568911272
Original,2543,4,0.8457798947594971
Original,2544,1,0.29861767444881016
Original,2544,2,0.36858499231698916
Original,2544,3,0.5620531293388424
Original,2544,4,0.6990838719342114
Original,2545,1,0.10819724752370152
Original,2545,2,0.30556643082030666
Original,2545,3,0.9380260036552112
Original,2545,4,0.6630095085594601
Original,2546,1,0.8132559119864273
Original,2546,2,0.5817787169536061
Original,2546,3,0.6875004146402407
Original,2546,4,0.9523685853390703
Original,2547,1,0.1781418247316496
Original,2547,2,0.19030635761370454
Original,2547,3,0.4945908394686335
Original,2547,4,0.8027419901820819
Original,2548,1,0.13057001811573626
Original,2548,2,0.7712655761041723
Original,2548,3,0.42367896545168066
Original,2548,4,0.7346244432584708
Original,2549,1,0.5083315735521454
Original,2549,2,0.266749397458729
Original,2549,3,0.6068569763835004
Original,2549,4,0.250286358179625
Original,2550,1,0.6032718849809419
Original,2550,2,0.27050433236203547
Original,2550,3,0.68562994300318
Original,2550,4,0.26421163586538976
Original,2551,1,0.6366016325636009
Original,2551,2,0.08736530790213702
Original,2551,3,0.7970073134988187
Original,2551,4,0.13364063797685102
Original,2552,1,0.6198391186854189
Original,2552,2,0.05843017340714926
Original,2552,3,0.7252529897364715
Original,2552,4,0.6519723645804372
Original,2553,1,0.570750388058174
Original,2553,2,0.30156139487289235
Original,2553,3,0.510749688769706
Original,2553,4,0.6880907142776135
Original,2554,1,0.47852097654419784
Original,2554,2,0.7031585276248453
Original,2554,3,0.3853003916724226
Original,2554,4,0.9798065207863769
Original,2555,1,0.14302671527199878
Original,2555,2,0.8139773450278069
Original,2555,3,0.06857452355721709
Original,2555,4,0.6931157268634891
Original,2556,1,0.04219831662031957
Original,2556,2,0.884225155672593
Original,2556,3,0.9823420742372679
Original,2556,4,0.33527537441722305
Original,2557,1,0.47852097654419784
Original,2557,2,0.728117401243132
Original,2557,3,0.48218004219454846
Original,2557,4,0.48362038652296513
Original,2558,1,0.1633949259160988
Original,2558,2,0.40188358471444063
Original,2558,3,0.9440277298024005
Original,2558,4,0.6028409774701673
Original,2559,1,0.6198391186854189
Original,2559,2,0.6838592283685684
Original,2559,3,0.28643793285820457
Original,2559,4,0.9036028859037105
Original,2560,1,0.5869067909030202
Original,2560,2,0.6212150225853633
Original,2560,3,0.1485883235314781
Original,2560,4,0.15030537486055673
Original,2561,1,0.5390882817195949
Original,2561,2,0.9748135500079168
Original,2561,3,0.03122120279166189
Original,2561,4,0.18514333780281653
Original,2562,1,0.962317517108808
Original,2562,2,0.24483922616171216
Original,2562,3,0.052740189648263595
Original,2562,4,0.22051022760487182
Original,2563,1,0.43565478012981973
Original,2563,2,0.825509284907498
Original,2563,3,0.08167385027475861
Original,2563,4,0.4572965935152109
Original,2564,1,0.32112107076236374
Original,2564,2,0.9156521084275543
Original,2564,3,0.5311350946318035
Original,2564,4,0.316424775126103
Original,2565,1,0.03158109433384733
Original,2565,2,0.5794369473553962
Original,2565,3,0.2949088933778491
Original,2565,4,0.3779122942642795
Original,2566,1,0.8686610629910667
Original,2566,2,0.37516075695739837
Original,2566,3,0.7590151431936085
Original,2566,4,0.5278429886062854
Original,2567,1,0.5869067909030202
Original,2567,2,0.6303664891184901
Original,2567,3,0.27563408628930025
Original,2567,4,0.42352314833102156
Original,2568,1,0.8872880030303522
Original,2568,2,0.4968606522131815
Original,2568,3,0.36948905362067913
Original,2568,4,0.4857969041612754
Original,2569,1,0.5548089131514959
Original,2569,2,0.81897224168752
Original,2569,3,0.902709478027967
Original,2569,4,0.4589864273311953
Original,2570,1,0.29861767444881016
Original,2570,2,0.7896446343331848
Original,2570,3,0.7851205905982939
Original,2570,4,0.3117241888803531
Original,2571,1,0.5235940826586801
Original,2571,2,0.1933662122977152
Original,2571,3,0.014765112403018673
Original,2571,4,0.8013255099933055
Original,2572,1,0.6198391186854189
Original,2572,2,0.5133924239740454
Original,2572,3,0.8478240358493055
Original,2572,4,0.2499135615533925
Original,2573,1,0.30973439009669346
Original,2573,2,0.04099912291708718
Original,2573,3,0.9531992634283967
Original,2573,4,0.4884509784856498
Original,2574,1,0.35689987420152325
Original,2574,2,0.10703151116382352
Original,2574,3,0.1674912666453176
Original,2574,4,0.5739699363984758
Original,2575,1,0.9059774116720972
Original,2575,2,0.6439809737212857
Original,2575,3,0.7766872868052135
Original,2575,4,0.7602787704898564
Original,2576,1,0.5390882817195949
Original,2576,2,0.28581038430499656
Original,2576,3,0.3975477506063927
Original,2576,4,0.4584354622800969
Original,2577,1,0.44969179796889097
Original,2577,2,0.8713082325564225
Original,2577,3,0.7638943996706051
Original,2577,4,0.7838508103344093
Original,2578,1,0.3950915849041502
Original,2578,2,0.8071958464326228
Original,2578,3,0.3056345568991973
Original,2578,4,0.2851285637744396
Original,2579,1,0.14302671527199878
Original,2579,2,0.21076545655250187
Original,2579,3,0.8302484925019091
Original,2579,4,0.519679373809282
Original,2580,1,0.1031074593224332
Original,2580,2,0.4063975875408278
Original,2580,3,0.36506334316331746
Original,2580,4,0.2678595187614434
Original,2581,1,0.8872880030303522
Original,2581,2,0.1980159018611959
Original,2581,3,0.8134395184074578
Original,2581,4,0.9525264403764042
Original,2582,1,0.5869067909030202
Original,2582,2,0.8156510391874732
Original,2582,3,0.6008285194188613
Original,2582,4,0.963496065236073
Original,2583,1,0.06201344706528952
Original,2583,2,0.08147559687059326
Original,2583,3,0.8452464830040161
Original,2583,4,0.4997429368027807
Original,2584,1,0.0689184442895021
Original,2584,2,0.8589075606920809
Original,2584,3,0.10468472568448244
Original,2584,4,0.42281203370784526
Original,2585,1,0.4218738791144257
Original,2585,2,0.11217411305684016
Original,2585,3,0.8746504478600909
Original,2585,4,0.5464693773659601
Original,2586,1,0.570750388058174
Original,2586,2,0.2819414468971934
Original,2586,3,0.2207097836189938
Original,2586,4,0.3665591223596497
Original,2587,1,0.32112107076236374
Original,2587,2,0.0081550197161024
Original,2587,3,0.2718576248865221
Original,2587,4,0.5167381923810175
Original,2588,1,0.776814004155482
Original,2588,2,0.5911249264593091
Original,2588,3,0.2286567903788675
Original,2588,4,0.48321180843372347
Original,2589,1,0.3327777660739457
Original,2589,2,0.438406090150968
Original,2589,3,0.17407709992145476
Original,2589,4,0.607514078242773
Original,2590,1,0.3327777660739457
Original,2590,2,0.9921233028960701
Original,2590,3,0.19813671826325707
Original,2590,4,0.6780242548327198
Original,2591,1,0.5390882817195949
Original,2591,2,0.19490812541378655
Original,2591,3,0.15765998773056605
Original,2591,4,0.5851390740919624
Original,2592,1,0.23754751779044125
Original,2592,2,0.7481725091105025
Original,2592,3,0.9303827518369119
Original,2592,4,0.7420807534933584
Original,2593,1,0.13057001811573626
Original,2593,2,0.26302359110062795
Original,2593,3,0.75612765001641
Original,2593,4,0.279505128918891
Original,2594,1,0.1031074593224332
Original,2594,2,0.6349203045185445
Original,2594,3,0.6995964239981399
Original,2594,4,0.17555488574218348
Original,2595,1,0.7408568142938687
Original,2595,2,0.4639701263425044
Original,2595,3,0.669737420532476
Original,2595,4,0.4923221434467365
Original,2596,1,0.03986144622478217
Original,2596,2,0.19645802353814812
Original,2596,3,0.10234760721691152
Original,2596,4,0.0928710027075559
Original,2597,1,0.17064906649166725
Original,2597,2,0.740235678069699
Original,2597,3,0.16372303543719924
Original,2597,4,0.3208124806908574
Original,2598,1,0.6032718849809419
Original,2598,2,0.04339452927452163
Original,2598,3,0.22048459116689223
Original,2598,4,0.9523685853390703
Original,2599,1,0.03349908313841408
Original,2599,2,0.614315558671037
Original,2599,3,0.5504479707087788
Original,2599,4,0.435332695319964
Original,2600,1,0.1031074593224332
Original,2600,2,0.4663083172602267
Original,2600,3,0.7466340145492112
Original,2600,4,0.28682776520389175
Original,2601,1,0.962317517108808
Original,2601,2,0.1164199421263188
Original,2601,3,0.019354614603893004
Original,2601,4,0.4454387656730888
Original,2602,1,0.6032718849809419
Original,2602,2,0.5441265531558284
Original,2602,3,0.3195493538570754
Original,2602,4,0.582109857074325
Original,2603,1,0.8132559119864273
Original,2603,2,0.1521269692122253
Original,2603,3,0.3697117192448959
Original,2603,4,0.27381503899039067
Original,2604,1,0.3820949220121075
Original,2604,2,0.7461991910841982
Original,2604,3,0.8430242023083331
Original,2604,4,0.4730065019533881
Original,2605,1,0.8686610629910667
Original,2605,2,0.6166186362435194
Original,2605,3,0.6368308423016735
Original,2605,4,0.48187538734915114
Original,2606,1,0.08044919091412023
Original,2606,2,0.3598880620356065
Original,2606,3,0.6787024853899623
Original,2606,4,0.4971427976408995
Original,2607,1,0.32112107076236374
Original,2607,2,0.3862165931359384
Original,2607,3,0.29300943134702895
Original,2607,4,0.887784080114986
Original,2608,1,0.5235940826586801
Original,2608,2,0.6257978517749145
Original,2608,3,0.9021658214271687
Original,2608,4,0.48062548718114206
Original,2609,1,0.6879878128600834
Original,2609,2,0.6795084573131639
Original,2609,3,0.06227443876406377
Original,2609,4,0.40292622055058713
Original,2610,1,0.21056719782505498
Original,2610,2,0.957575804751943
Original,2610,3,0.9959234023087686
Original,2610,4,0.16933228649763382
Original,2611,1,0.7054569861112734
Original,2611,2,0.9270584086029937
Original,2611,3,0.13712646088013333
Original,2611,4,0.7242009427235538
Original,2612,1,0.3820949220121075
Original,2612,2,0.024321175597335938
Original,2612,3,0.5450238921280861
Original,2612,4,0.28372945295455515
Original,2613,1,0.3950915849041502
Original,2613,2,0.9748135500079168
Original,2613,3,0.13441191278901338
Original,2613,4,0.5688105947529878
Original,2614,1,0.7054569861112734
Original,2614,2,0.63719145840855
Original,2614,3,0.24636381398177276
Original,2614,4,0.5627480093144801
Original,2615,1,0.570750388058174
Original,2615,2,0.44534696949922076
Original,2615,3,0.4662816738426892
Original,2615,4,0.7583141632497779
Original,2616,1,0.06539082294676217
Original,2616,2,0.09087690669103785
Original,2616,3,0.5035595987127467
Original,2616,4,0.02235177533915039
Original,2617,1,0.570750388058174
Original,2617,2,0.30556643082030666
Original,2617,3,0.9029656367026468
Original,2617,4,0.8396341161778669
Original,2618,1,0.776814004155482
Original,2618,2,0.22066010551984172
Original,2618,3,0.571391112211733
Original,2618,4,0.2458283045776864
Original,2619,1,0.5083315735521454
Original,2619,2,0.7362242264280429
Original,2619,3,0.7369410743667215
Original,2619,4,0.30016523577440185
Original,2620,1,0.12466580126286901
Original,2620,2,0.5934558482662278
Original,2620,3,0.6167456324511014
Original,2620,4,0.6050843386946452
Original,2621,1,0.6032718849809419
Original,2621,2,0.9030258169723954
Original,2621,3,0.9272506990472117
Original,2621,4,0.6015470100432432
Original,2622,1,0.277192465099541
Original,2622,2,0.23429140498854412
Original,2622,3,0.9734320729534753
Original,2622,4,0.6685067602832624
Original,2623,1,0.44969179796889097
Original,2623,2,0.4177504182608601
Original,2623,3,0.2801490424055061
Original,2623,4,0.6646950120841031
Original,2624,1,0.9435025420623953
Original,2624,2,0.7461991910841982
Original,2624,3,0.6535092450288726
Original,2624,4,0.9912228705330721
Original,2625,1,0.43565478012981973
Original,2625,2,0.23256031715347816
Original,2625,3,0.3731634775593078
Original,2625,4,0.7303496379869694
Original,2626,1,0.723082825198341
Original,2626,2,0.5653488986339056
Original,2626,3,0.25745359724606176
Original,2626,4,0.2626953439034271
Original,2627,1,0.776814004155482
Original,2627,2,0.9687628047118937
Original,2627,3,0.2564359636676617
Original,2627,4,0.09679740180052004
Original,2628,1,0.4218738791144257
Original,2628,2,0.8173160124200243
Original,2628,3,0.8812620606221896
Original,2628,4,0.7603898388699695
Original,2629,1,0.6366016325636009
Original,2629,2,0.7967663629626217
Original,2629,3,0.9790499048427564
Original,2629,4,0.8896376069488816
Original,2630,1,0.6198391186854189
Original,2630,2,0.2800174999211892
Original,2630,3,0.08513922867773228
Original,2630,4,0.6294279540335106
Original,2631,1,0.8132559119864273
Original,2631,2,0.6903440995117505
Original,2631,3,0.6028096741184678
Original,2631,4,0.1889781994833729
Original,2632,1,0.7949790371604146
Original,2632,2,0.9314626121118998
Original,2632,3,0.4078955878803861
Original,2632,4,0.16085207064707757
Original,2633,1,0.25683925795785667
Original,2633,2,0.3862165931359384
Original,2633,3,0.5973379013459672
Original,2633,4,0.24904318180912244
Original,2634,1,0.30973439009669346
Original,2634,2,0.22571344696190593
Original,2634,3,0.6284135841346493
Original,2634,4,0.4424902888589489
Original,2635,1,0.7054569861112734
Original,2635,2,0.5015802956540713
Original,2635,3,0.5224878708912291
Original,2635,4,0.3307699143311867
Original,2636,1,0.6366016325636009
Original,2636,2,0.0684710139352066
Original,2636,3,0.8707325579542816
Original,2636,4,0.11987999753661338
Original,2637,1,0.149587634123849
Original,2637,2,0.253838004543753
Original,2637,3,0.34410358146552417
Original,2637,4,0.5215338222928625
Original,2638,1,0.47852097654419784
Original,2638,2,0.9052167624502048
Original,2638,3,0.6836056448416009
Original,2638,4,0.8016224172953796
Original,2639,1,0.8872880030303522
Original,2639,2,0.3385223738547644
Original,2639,3,0.2569374823523877
Original,2639,4,0.6868730047537748
Original,2640,1,0.8872880030303522
Original,2640,2,0.24483922616171216
Original,2640,3,0.7589501557263956
Original,2640,4,0.9195853054351647
Original,2641,1,0.05878172135535891
Original,2641,2,0.44534696949922076
Original,2641,3,0.15081936464556753
Original,2641,4,0.0899593133096999
Original,2642,1,0.47852097654419784
Original,2642,2,0.2819414468971934
Original,2642,3,0.36617518564255747
Original,2642,4,0.9663613961752682
Original,2643,1,0.12466580126286901
Original,2643,2,0.11968208265651674
Original,2643,3,0.7619120819006191
Original,2643,4,0.3076746212086778
Original,2644,1,0.29861767444881016
Original,2644,2,0.6326452887555039
Original,2644,3,0.10578009045367147
Original,2644,4,0.05169983293778728
Original,2645,1,0.149587634123849
Original,2645,2,0.8319047788851962
Original,2645,3,0.5700252952365861
Original,2645,4,0.8333291680297554
Original,2646,1,0.8872880030303522
Original,2646,2,0.28581038430499656
Original,2646,3,0.6031054715371892
Original,2646,4,0.6849626953828967
Original,2647,1,0.5235940826586801
Original,2647,2,0.8879242549867477
Original,2647,3,0.3234427561678145
Original,2647,4,0.38868305004411974
Original,2648,1,0.6032718849809419
Original,2648,2,0.4593001450250769
Original,2648,3,0.5526579346832903
Original,2648,4,0.7092869224271305
Original,2649,1,0.029758067435199195
Original,2649,2,0.36858499231698916
Original,2649,3,0.6302927016113209
Original,2649,4,0.6634867712060581
Original,2650,1,0.149587634123849
Original,2650,2,0.5887916698940957
Original,2650,3,0.7236828093212575
Original,2650,4,0.30526620199878785
Original,2651,1,0.570750388058174
Original,2651,2,0.36858499231698916
Original,2651,3,0.16944809487745774
Original,2651,4,0.26677850976133494
Original,2652,1,0.0689184442895021
Original,2652,2,0.2156773274327322
Original,2652,3,0.19086547438769202
Original,2652,4,0.34501055171743256
Original,2653,1,0.47852097654419784
Original,2653,2,0.1887884229595689
Original,2653,3,0.6156354404418589
Original,2653,4,0.36486301323768455
Original,2654,1,0.26688242103941223
Original,2654,2,0.6257978517749145
Original,2654,3,0.9739207853793884
Original,2654,4,0.18128154728611712
Original,2655,1,0.7054569861112734
Original,2655,2,0.9215048320226026
Original,2655,3,0.042023545192858294
Original,2655,4,0.4513810004676222
Original,2656,1,0.6032718849809419
Original,2656,2,0.1980159018611959
Original,2656,3,0.3676469689017197
Original,2656,4,0.3624005953179043
Original,2657,1,0.8686610629910667
Original,2657,2,0.14569218764070824
Original,2657,3,0.6200656585398545
Original,2657,4,0.8002737998657196
Original,2658,1,0.7587702000057319
Original,2658,2,0.3664030598955407
Original,2658,3,0.3205717094271243
Original,2658,4,0.38115268805966007
Original,2659,1,0.18587673236587599
Original,2659,2,0.47802814013977113
Original,2659,3,0.7252322833110674
Original,2659,4,0.11501752063728708
Original,2660,1,0.8501067391385259
Original,2660,2,0.520485336564745
Original,2660,3,0.24723145421257248
Original,2660,4,0.2759363653509073
Original,2661,1,0.21056719782505498
Original,2661,2,0.21239484898558247
Original,2661,3,0.24904992299993212
Original,2661,4,0.06345124796219079
Original,2662,1,0.30973439009669346
Original,2662,2,0.14824250957353138
Original,2662,3,0.4569678724819284
Original,2662,4,0.39307388679641686
Original,2663,1,0.24706152509165813
Original,2663,2,0.1933662122977152
Original,2663,3,0.5286059543142853
Original,2663,4,0.44271439994265793
Original,2664,1,0.1938571607281974
Original,2664,2,0.4063975875408278
Original,2664,3,0.8160734996010885
Original,2664,4,0.5513281148882665
Original,2665,1,0.5548089131514959
Original,2665,2,0.28775530440789343
Original,2665,3,0.2858831160552611
Original,2665,4,0.21560852211876513
Original,2666,1,0.03986144622478217
Original,2666,2,0.28387241997528
Original,2666,3,0.6897610146050501
Original,2666,4,0.08531697655021256
Original,2667,1,0.14302671527199878
Original,2667,2,0.4733347524980879
Original,2667,3,0.4505844523355857
Original,2667,4,0.17253374307216182
Original,2668,1,0.7949790371604146
Original,2668,2,0.09728418551783469
Original,2668,3,0.687398076537773
Original,2668,4,0.3126352018332615
Original,2669,1,0.3820949220121075
Original,2669,2,0.21899132116258024
Original,2669,3,0.2811500695435315
Original,2669,4,0.35762198828098474
Original,2670,1,0.6198391186854189
Original,2670,2,0.22233673064216786
Original,2670,3,0.3461737914619827
Original,2670,4,0.744847919680849
Original,2671,1,0.8501067391385259
Original,2671,2,0.9840774432702037
Original,2671,3,0.7764896186205301
Original,2671,4,0.5857464514204118
Original,2672,1,0.13057001811573626
Original,2672,2,0.5488494547709659
Original,2672,3,0.32261546032248833
Original,2672,4,0.8978981812760172
Original,2673,1,0.0004318818386740911
Original,2673,2,0.026178057784255276
Original,2673,3,0.9094626185684195
Original,2673,4,0.03327388228949615
Original,2674,1,0.25683925795785667
Original,2674,2,0.06429978134754075
Original,2674,3,0.27339353744056605
Original,2674,4,0.8687525141002297
Original,2675,1,0.6366016325636009
Original,2675,2,0.132222843552097
Original,2675,3,0.02046339896980001
Original,2675,4,0.8728615615654463
Original,2676,1,0.3950915849041502
Original,2676,2,0.534673402687049
Original,2676,3,0.7652574031956076
Original,2676,4,0.44628567200431857
Original,2677,1,0.9435025420623953
Original,2677,2,0.29956883042756244
Original,2677,3,0.5391271931099748
Original,2677,4,0.012016346769956153
Original,2678,1,0.7949790371604146
Original,2678,2,0.6574453550170444
Original,2678,3,0.02796787217376343
Original,2678,4,0.746865905618098
Original,2679,1,0.014968251780941312
Original,2679,2,0.7731396981899096
Original,2679,3,0.11297137026324636
Original,2679,4,0.22636092952584327
Original,2680,1,0.5869067909030202
Original,2680,2,0.5512096942492263
Original,2680,3,0.7614159607059094
Original,2680,4,0.39061339785641797
Original,2681,1,0.8686610629910667
Original,2681,2,0.7655959771279202
Original,2681,3,0.25670197749608614
Original,2681,4,0.09671993153312045
Original,2682,1,0.24706152509165813
Original,2682,2,0.02554596210965712
Original,2682,3,0.4883173938734774
Original,2682,4,0.9280143214172575
Original,2683,1,0.4218738791144257
Original,2683,2,0.30959773235142796
Original,2683,3,0.16824509095131013
Original,2683,4,0.7394351142165108
Original,2684,1,0.5083315735521454
Original,2684,2,0.18279669137643662
Original,2684,3,0.1093150801886619
Original,2684,4,0.11589369780092834
Original,2685,1,0.017037349024125726
Original,2685,2,0.10703151116382352
Original,2685,3,0.685079847051531
Original,2685,4,0.1789682492790587
Original,2686,1,0.6879878128600834
Original,2686,2,0.5700514895141534
Original,2686,3,0.06510693435309156
Original,2686,4,0.5056649416315175
Original,2687,1,0.43565478012981973
Original,2687,2,0.9744154439903209
Original,2687,3,0.1683837357516736
Original,2687,4,0.08511732105733111
Original,2688,1,0.25683925795785667
Original,2688,2,0.1298742856157988
Original,2688,3,0.04372320576565457
Original,2688,4,0.10980738004004853
Original,2689,1,0.32112107076236374
Original,2689,2,0.6903440995117505
Original,2689,3,0.1598536751758212
Original,2689,4,0.8689747652135418
Original,2690,1,0.7054569861112734
Original,2690,2,0.1887884229595689
Original,2690,3,0.0010309392121793186
Original,2690,4,0.09483387633370925
Original,2691,1,0.08044919091412023
Original,2691,2,0.8713082325564225
Original,2691,3,0.20586519225694305
Original,2691,4,0.017813995217703393
Original,2692,1,0.11348387694820622
Original,2692,2,0.3364169127349814
Original,2692,3,0.5120159059778439
Original,2692,4,0.758955914946701
Original,2693,1,0.3447042220069577
Original,2693,2,0.6641161511407934
Original,2693,3,0.4418329733104711
Original,2693,4,0.76839251876327
Original,2694,1,0.8686610629910667
Original,2694,2,0.9499105357125389
Original,2694,3,0.5705295052267703
Original,2694,4,0.4492750895903569
Original,2695,1,0.6879878128600834
Original,2695,2,0.13822887949090526
Original,2695,3,0.28862441678223993
Original,2695,4,0.928554495373397
Original,2696,1,0.4218738791144257
Original,2696,2,0.8206197047109243
Original,2696,3,0.38621524566395793
Original,2696,4,0.9645506932701893
Original,2697,1,0.277192465099541
Original,2697,2,0.042422692345249154
Original,2697,3,0.06062994934137251
Original,2697,4,0.060860661289878826
Original,2698,1,0.7054569861112734
Original,2698,2,0.9995804755749977
Original,2698,3,0.20994392502842307
Original,2698,4,0.5431816062513832
Original,2699,1,0.723082825198341
Original,2699,2,0.22571344696190593
Original,2699,3,0.8512666590412228
Original,2699,4,0.37685856089666675
Original,2700,1,0.07644296339707819
Original,2700,2,0.24306215383119373
Original,2700,3,0.3275143064357289
Original,2700,4,0.2376064244603024
Original,2701,1,0.962317517108808
Original,2701,2,0.7967663629626217
Original,2701,3,0.6198204093217407
Original,2701,4,0.9028801724691538
Original,2702,1,0.6706835715634084
Original,2702,2,0.8002768532219726
Original,2702,3,0.6183244208669976
Original,2702,4,0.6123952671513531
Original,2703,1,0.07644296339707819
Original,2703,2,0.052428439184734804
Original,2703,3,0.6125265014284118
Original,2703,4,0.4290572871921675
Original,2704,1,0.3327777660739457
Original,2704,2,0.9364852519807085
Original,2704,3,0.7864173324213038
Original,2704,4,0.7715571587986851
Original,2705,1,0.03349908313841408
Original,2705,2,0.558284562713434
Original,2705,3,0.7007191883950147
Original,2705,4,0.4337822531324167
Original,2706,1,0.8501067391385259
Original,2706,2,0.3385223738547644
Original,2706,3,0.18573427404231602
Original,2706,4,0.40008321326582974
Original,2707,1,0.8872880030303522
Original,2707,2,0.9449741681903917
Original,2707,3,0.9813427211382233
Original,2707,4,0.11562402436689799
Original,2708,1,0.6032718849809419
Original,2708,2,0.3862165931359384
Original,2708,3,0.5256574724315879
Original,2708,4,0.9725267805354295
Original,2709,1,0.49330567679929904
Original,2709,2,0.22233673064216786
Original,2709,3,0.35976908455541257
